1000
0	11.89015233	-1.293654582e-12
1	11.75828703	-1.443696852e-12
2	11.62340552	1.690480358e-12
3	11.4860908	7.074757761e-12
4	11.34713331	8.061070251e-12
5	11.20734576	4.94315522e-12
6	11.06741087	1.259462355e-12
7	10.92780478	6.182858605e-13
8	10.78879811	-4.800432818e-13
9	10.65050327	1.379982246e-12
10	10.51292591	4.250580124e-12
11	10.37599375	1.187841352e-12
12	10.23956431	1.056957481e-12
13	10.10343435	-2.579591913e-12
14	9.967376785	-3.446121786e-12
15	9.83120903	-4.761617043e-12
16	9.694869752	-5.906317274e-12
17	9.558464277	-6.570595053e-13
18	9.422245833	1.347485972e-12
19	9.286529462	4.06121981e-12
20	9.151571428	3.463310827e-12
21	9.017469186	8.824831007e-13
22	8.884130054	1.386975827e-12
23	8.751324803	2.07768316e-12
24	8.618799877	5.37651846e-12
25	8.48639301	5.235298695e-12
26	8.354097604	3.703451836e-12
27	8.222048453	6.600535441e-12
28	8.090444441	1.343890878e-12
29	7.95945329	-4.431345917e-12
30	7.829149304	-4.508303387e-12
31	7.699511457	-3.537515803e-12
32	7.570473143	-2.85793079e-12
33	7.441986038	6.765516527e-13
34	7.314056796	1.537801233e-12
35	7.186735957	-2.869839537e-12
36	7.060070752	-2.324452623e-13
37	6.93405737	-1.770808228e-12
38	6.808628874	-1.665764091e-12
39	6.683692009	7.568795225e-13
40	6.559193536	5.412637915e-12
41	6.43517565	6.520151398e-12
42	6.311782354	5.736196328e-12
43	6.189206341	1.83012727e-12
44	6.067600385	1.917532981e-12
45	5.947000628	-1.160541111e-13
46	5.82730579	-8.050762443e-13
47	5.708326793	1.359394719e-14
48	5.589883182	4.630929778e-12
49	5.471896358	1.20615386e-12
50	5.354430562	2.052573679e-13
51	5.237660886	-4.66800418e-12
52	5.121787383	-6.962572588e-12
53	5.006941996	-3.462749093e-12
54	4.89313818	-2.311195716e-12
55	4.78028627	-5.044365528e-13
56	4.66826136	6.673504604e-12
57	4.556981415	3.818438654e-12
58	4.446450863	-2.926855473e-12
59	4.336747402	1.209074873e-12
60	4.227965074	2.293781982e-12
61	4.120152232	2.138631229e-12
62	4.0132844	3.72912305e-12
63	3.907289332	5.705862726e-12
64	3.802108132	5.695976219e-12
65	3.697752666	2.373885158e-12
66	3.594320811	-1.741822787e-12
67	3.491955679	-4.408595716e-12
68	3.390770053	-3.656771794e-12
69	3.290779444	6.482402916e-13
70	3.191885339	-9.702258507e-13
71	3.093922376	7.004814937e-13
72	2.996746623	-2.25502238e-12
73	2.900317503	-2.794286401e-12
74	2.804727346	-8.129405113e-13
75	2.710161138	-3.494430855e-12
76	2.61680766	-2.176829097e-12
77	2.524769327	1.221208314e-12
78	2.434019492	7.033350991e-12
79	2.344428612	9.833030032e-12
80	2.255842089	7.904711771e-13
81	2.168165518	3.887194816e-13
82	2.08141032	2.262886647e-12
83	1.995677234	4.087171891e-13
84	1.911091559	5.54543168e-13
85	1.82773133	1.337824158e-12
86	1.745590779	3.057851691e-12
87	1.664599617	1.3802912e-12
88	1.584682694	-4.538805508e-12
89	1.505821514	-4.068522343e-12
90	1.428077109	-6.018411165e-12
91	1.351558747	-3.973252366e-12
92	1.276356769	9.322526759e-13
93	1.202480695	2.908655312e-12
94	1.129842922	3.97482522e-13
95	1.058301475	3.288611753e-12
96	0.9877404721	6.381290912e-14
97	0.918143074	-6.464427449e-13
98	0.8496130746	-1.21963546e-12
99	0.7823307869	3.812371934e-12
100	0.7164641967	5.550599627e-12
101	0.6520839866	5.748105075e-12
102	0.5891286816	5.955721723e-12
103	0.5274394637	2.887309445e-13
104	0.4668452604	-4.385115262e-12
105	0.4072514121	-2.088749307e-12
106	0.3486839779	-2.453875988e-12
107	0.2912680059	-1.46095611e-12
108	0.2351546283	5.621827417e-13
109	0.1804406359	1.82001607e-14
110	0.1271256209	-2.6019489e-12
111	0.07512839222	-6.079078368e-12
112	0.02434879486	-3.416686958e-12
113	-0.02526510413	-3.159862468e-12
114	-0.07368569065	1.714634893e-12
115	-0.1208288223	7.322306629e-12
116	-0.1666151135	8.099071512e-12
117	-0.2110297677	9.877519314e-13
118	-0.2541418233	2.870906831e-12
119	-0.2960676332	2.183569897e-12
120	-0.3368989432	1.377370186e-12
121	-0.3766382471	1.103244309e-12
122	-0.415182296	-1.45825979e-13
123	-0.4523676113	2.790916001e-12
124	-0.4880557878	2.037968612e-12
125	-0.5222113917	-2.108297628e-12
126	-0.5549281109	-4.938759657e-12
127	-0.5863859136	-6.75765226e-12
128	-0.6167611734	-2.253449527e-12
129	-0.6461375315	-1.240531941e-12
130	-0.6744657902	-1.420960695e-12
131	-0.7015934687	3.865399562e-12
132	-0.7273466599	1.657338091e-12
133	-0.7516183637	-3.992800687e-13
134	-0.7744156628	-3.864725482e-14
135	-0.7958428764	5.592617282e-13
136	-0.8160348708	2.682164423e-12
137	-0.8350811808	4.178397388e-12
138	-0.8529854204	7.553516078e-12
139	-0.8696804972	6.329611444e-12
140	-0.8850860239	1.471292003e-12
141	-0.8991694389	-1.542519793e-12
142	-0.9119710581	-2.716991891e-12
143	-0.923576968	-4.027852848e-12
144	-0.9340569445	-3.406351065e-13
145	-0.9434075125	-1.564989127e-12
146	-0.9515389117	5.628568217e-13
147	-0.9583184473	-7.19468081e-13
148	-0.9636488101	-4.806415278e-12
149	-0.9675358149	-4.24108683e-12
150	-0.9701039186	-1.73867708e-12
151	-0.9715456407	9.758431843e-13
152	-0.9720287268	3.976622767e-12
153	-0.9716100179	5.27579967e-12
154	-0.9702036899	6.310737203e-12
155	-0.9676220434	2.522632151e-12
156	-0.9636689525	9.304551292e-13
157	-0.958236016	-5.233107935e-13
158	-0.9513524372	-2.352763984e-12
159	-0.9431640783	4.501731107e-12
160	-0.9338567978	4.121100585e-12
161	-0.9235679052	3.440953839e-12
162	-0.9123328559	-1.509265178e-12
163	-0.9000918708	-3.620034433e-12
164	-0.8867451973	-2.986848595e-12
165	-0.8722194501	-2.641045542e-12
166	-0.8565045222	-4.201091415e-12
167	-0.8396413147	7.549696291e-14
168	-0.8216742659	3.157390842e-12
169	-0.8026039233	2.303106755e-13
170	-0.7823759864	-1.957303702e-12
171	-0.7609179189	1.166832525e-12
172	-0.7382028821	-3.049313344e-12
173	-0.7142994403	3.393543544e-12
174	-0.6893697186	5.310851831e-12
175	-0.6636069929	4.737434422e-12
176	-0.6371406448	7.488579702e-12
177	-0.6099587217	3.449941573e-12
178	-0.5818936672	1.330184585e-12
179	-0.5526867685	-2.117510055e-12
180	-0.5221037424	-1.974155703e-12
181	-0.4900469063	-2.281985581e-12
