1000
0	11.79202318	-2.956834699e-12
1	11.73881413	-7.801071967e-14
2	11.68775626	3.736088544e-12
3	11.52270586	6.206992074e-12
4	11.29592389	6.721897932e-12
5	11.15174621	5.315247395e-12
6	11.09792106	2.230586979e-12
7	10.99904995	-7.388619251e-13
8	10.79705935	-1.040877863e-12
9	10.59720317	1.443795156e-12
10	10.49160602	3.54773935e-12
11	10.4180155	2.688792877e-12
12	10.27224359	2.965952114e-14
13	10.07327298	-2.086165334e-12
14	9.918518412	-3.349953036e-12
15	9.825115959	-4.553101622e-12
16	9.717400985	-4.784648111e-12
17	9.55653675	-2.209241112e-12
18	9.390359344	1.934384981e-12
19	9.263912295	4.06391613e-12
20	9.155354724	2.918654166e-12
21	9.026543425	9.498911033e-13
22	8.881702217	1.040049307e-12
23	8.744834523	2.796701854e-12
24	8.617975875	4.448984345e-12
25	8.491026991	5.374608567e-12
26	8.364736021	5.8847748e-12
27	8.239703032	4.843433507e-12
28	8.106249406	1.324117864e-12
29	7.965332755	-2.976231835e-12
30	7.836039133	-5.18148464e-12
31	7.723027178	-4.220583563e-12
32	7.601401135	-1.879166592e-12
33	7.456084917	-2.914272646e-13
34	7.311141911	2.34579849e-13
35	7.192369966	-3.056391184e-13
36	7.083151958	-1.620151342e-12
37	6.95106106	-2.491624469e-12
38	6.801979811	-1.30535597e-12
39	6.669817054	2.049315626e-12
40	6.560279704	5.125929211e-12
41	6.443991511	6.083347541e-12
42	6.306787735	5.121435344e-12
43	6.170090905	3.487465361e-12
44	6.052220276	1.362091039e-12
45	5.941171317	-6.679009591e-13
46	5.82003181	-1.078303348e-12
47	5.69380501	1.024713986e-12
48	5.574607647	3.27827586e-12
49	5.460313704	2.549820045e-12
50	5.344132596	-8.373197389e-13
51	5.229160864	-4.50262988e-12
52	5.118452108	-6.053912713e-12
53	5.00516191	-4.916964403e-12
54	4.886616087	-1.897759966e-12
55	4.773723219	1.791929402e-12
56	4.671844145	3.752491158e-12
57	4.567147476	3.19558871e-12
58	4.448739405	8.677656868e-13
59	4.32992741	-4.878092455e-13
60	4.227439724	9.375329694e-13
61	4.131976138	3.033809504e-12
62	4.022899118	4.634187832e-12
63	3.903431648	5.454206183e-12
64	3.795202264	4.93291763e-12
65	3.701504656	2.376581478e-12
66	3.602891751	-1.866752285e-12
67	3.491113724	-4.209068029e-12
68	3.38164334	-3.336808475e-12
69	3.285736604	-8.257480318e-13
70	3.193131678	4.570262576e-13
71	3.092722409	-5.901570627e-13
72	2.990697734	-1.278954503e-12
73	2.896007269	-1.456012856e-12
74	2.804356799	-2.434327667e-12
75	2.709467768	-3.380286637e-12
76	2.616075225	-1.81192711e-12
77	2.528845089	2.775187467e-12
78	2.441171687	6.474313956e-12
79	2.348064981	6.335004084e-12
80	2.257919449	3.625651766e-12
81	2.177480339	1.120321003e-12
82	2.097024006	4.437693504e-13
83	2.00633973	1.916634207e-13
84	1.914459485	8.102441912e-13
85	1.835236012	2.672951996e-12
86	1.762360757	3.014710569e-12
87	1.679346471	5.390393274e-13
88	1.588276937	-3.003251209e-12
89	1.50626221	-5.656205498e-12
90	1.435599639	-5.241870975e-12
91	1.360535587	-2.969322514e-12
92	1.275526567	-7.924934172e-13
93	1.194183944	1.12953343e-12
94	1.124446407	2.478592255e-12
95	1.055772658	2.495444256e-12
96	0.9797007346	4.943253524e-14
97	0.9043568497	-1.659360331e-12
98	0.8377459391	-2.876074777e-14
99	0.7732780793	3.944042232e-12
100	0.7040835419	6.633621536e-12
101	0.6368574727	6.482402916e-12
102	0.5782332229	4.190530828e-12
103	0.5208266934	9.974137451e-13
104	0.4571013369	-2.046956346e-12
105	0.3947795601	-4.108293065e-12
106	0.3428732954	-3.4524132e-12
107	0.2936439161	-1.221882394e-12
108	0.2358122229	5.71619862e-13
109	0.1759585491	-5.145477532e-14
110	0.1274578897	-3.256705299e-12
115	-0.1095501194	5.602054402e-12
116	-0.1531554027	6.429150594e-12
117	-0.2055424616	4.471397506e-12
118	-0.2529321097	2.363549264e-12
119	-0.2894551089	7.091321873e-13
120	-0.327553852	1.100098602e-12
121	-0.374337665	8.56081633e-13
122	-0.4184772536	1.405456854e-12
123	-0.4517861301	2.06470712e-12
124	-0.4844164871	9.558454768e-13
125	-0.5250609125	-1.617567369e-12
126	-0.5639246019	-4.361747155e-12
127	-0.5911607917	-5.212660841e-12
128	-0.6160661123	-4.169634347e-12
129	-0.6500501192	-1.582065821e-12
